ic2pm: 2LPTic ingest                         
 Aexpn = 0.36891 Step=  76 Redshift=    1.711 Ngrid= 4096 kNyq=    25.13
   bin  k/Mpch    N          Preal
     1  0.01227 6.0000E+00  3.32010E+03
     7  0.01736 1.2000E+01  6.75935E+03
    11  0.02126 8.0000E+00  6.58460E+03
    15  0.02454 6.0000E+00  4.31830E+03
    17  0.02744 2.4000E+01  5.15295E+03
    19  0.03006 2.4000E+01  3.93806E+03
    22  0.03471 1.2000E+01  3.09059E+03
    23  0.03682 3.0000E+01  2.91240E+03
    25  0.03881 2.4000E+01  4.03736E+03
    26  0.04115 3.2000E+01  2.60308E+03
    27  0.04425 2.4000E+01  3.62490E+03
    28  0.04592 4.8000E+01  3.07555E+03
    30  0.05043 5.4000E+01  3.51943E+03
    31  0.05264 6.0000E+01  3.63131E+03
    32  0.05488 2.4000E+01  1.97298E+03
    33  0.05668 7.2000E+01  1.87504E+03
    34  0.06081 5.4000E+01  2.52360E+03
    35  0.06294 1.0400E+02  1.81655E+03
    36  0.06654 1.2000E+02  1.97369E+03
    37  0.07028 6.0000E+01  1.92729E+03
    38  0.07245 1.2600E+02  2.04834E+03
    39  0.07540 9.6000E+01  1.79296E+03
    40  0.07893 1.9200E+02  1.96723E+03
    41  0.08247 1.4400E+02  1.74200E+03
    42  0.08687 2.1800E+02  1.41486E+03
    43  0.09070 2.6400E+02  1.43657E+03
    44  0.09548 2.6400E+02  1.43492E+03
    45  0.10031 3.6600E+02  1.24111E+03
    46  0.10497 3.0800E+02  1.11699E+03
    47  0.10964 4.1400E+02  1.11646E+03
    48  0.11505 5.5200E+02  9.49438E+02
    49  0.12046 3.9600E+02  9.48912E+02
    50  0.12534 6.6200E+02  9.87154E+02
    51  0.13139 6.9600E+02  8.91653E+02
    52  0.13780 8.5800E+02  8.03736E+02
    53  0.14378 7.9800E+02  7.80849E+02
    54  0.15072 1.2320E+03  6.12692E+02
    55  0.15845 1.2420E+03  6.39327E+02
    56  0.16575 1.4400E+03  5.53537E+02
    57  0.17346 1.4900E+03  5.68235E+02
    58  0.18145 1.9740E+03  5.36969E+02
    59  0.19044 2.3000E+03  5.06796E+02
    60  0.19957 2.3820E+03  4.55397E+02
    61  0.20865 2.7620E+03  4.23588E+02
    62  0.21850 3.3660E+03  3.71896E+02
    63  0.22883 3.6500E+03  3.36532E+02
    64  0.23956 4.3800E+03  3.15400E+02
    65  0.25078 4.7900E+03  3.03106E+02
    66  0.26242 5.6580E+03  2.88650E+02
    67  0.27483 6.4820E+03  2.61678E+02
    68  0.28772 7.4460E+03  2.37413E+02
    69  0.30151 8.7920E+03  2.19095E+02
    70  0.31576 9.6980E+03  2.07249E+02
    71  0.33059 1.1418E+04  1.91932E+02
    72  0.34609 1.2722E+04  1.76216E+02
    73  0.36234 1.4984E+04  1.63876E+02
    74  0.37938 1.6946E+04  1.52088E+02
    75  0.39715 1.9472E+04  1.42092E+02
    76  0.41588 2.2682E+04  1.29921E+02
    77  0.43568 2.6136E+04  1.20373E+02
    78  0.45619 2.9408E+04  1.11180E+02
    79  0.47752 3.3854E+04  1.04946E+02
    80  0.50003 3.9328E+04  9.71609E+01
    81  0.52371 4.5128E+04  9.03397E+01
    82  0.54848 5.1692E+04  8.39094E+01
    83  0.57427 5.8952E+04  7.78963E+01
    84  0.60132 6.8210E+04  7.22226E+01
