ic2pm: 2LPTic ingest                         
 Aexpn = 0.76531 Step= 105 Redshift=    0.307 Ngrid= 4096 kNyq=    25.13
   bin  k/Mpch    N          Preal
     1  0.01227 6.0000E+00  1.14034E+04
     7  0.01736 1.2000E+01  2.31262E+04
    11  0.02126 8.0000E+00  2.30410E+04
    15  0.02454 6.0000E+00  1.46968E+04
    17  0.02744 2.4000E+01  1.77054E+04
    19  0.03006 2.4000E+01  1.36709E+04
    22  0.03471 1.2000E+01  9.98161E+03
    23  0.03682 3.0000E+01  9.97075E+03
    25  0.03881 2.4000E+01  1.31164E+04
    26  0.04115 3.2000E+01  8.66597E+03
    27  0.04425 2.4000E+01  1.23748E+04
    28  0.04592 4.8000E+01  1.04684E+04
    30  0.05043 5.4000E+01  1.18562E+04
    31  0.05264 6.0000E+01  1.22008E+04
    32  0.05488 2.4000E+01  6.45974E+03
    33  0.05668 7.2000E+01  6.34123E+03
    34  0.06081 5.4000E+01  8.91617E+03
    35  0.06294 1.0400E+02  5.87777E+03
    36  0.06654 1.2000E+02  6.57956E+03
    37  0.07028 6.0000E+01  6.54670E+03
    38  0.07245 1.2600E+02  6.85651E+03
    39  0.07540 9.6000E+01  5.90642E+03
    40  0.07893 1.9200E+02  6.57396E+03
    41  0.08247 1.4400E+02  5.88658E+03
    42  0.08687 2.1800E+02  4.98993E+03
    43  0.09070 2.6400E+02  4.94983E+03
    44  0.09548 2.6400E+02  4.95630E+03
    45  0.10031 3.6600E+02  4.27549E+03
    46  0.10497 3.0800E+02  3.69816E+03
    47  0.10964 4.1400E+02  3.94084E+03
    48  0.11505 5.5200E+02  3.15136E+03
    49  0.12046 3.9600E+02  3.22451E+03
    50  0.12534 6.6200E+02  3.40349E+03
    51  0.13139 6.9600E+02  3.01688E+03
    52  0.13780 8.5800E+02  2.81939E+03
    53  0.14378 7.9800E+02  2.67400E+03
    54  0.15072 1.2320E+03  2.13901E+03
    55  0.15845 1.2420E+03  2.27952E+03
    56  0.16575 1.4400E+03  1.97437E+03
    57  0.17346 1.4900E+03  2.03621E+03
    58  0.18145 1.9740E+03  1.95840E+03
    59  0.19044 2.3000E+03  1.82035E+03
    60  0.19957 2.3820E+03  1.66599E+03
    61  0.20865 2.7620E+03  1.60684E+03
    62  0.21850 3.3660E+03  1.44258E+03
    63  0.22883 3.6500E+03  1.31241E+03
    64  0.23956 4.3800E+03  1.27039E+03
    65  0.25078 4.7900E+03  1.21556E+03
    66  0.26242 5.6580E+03  1.13779E+03
    67  0.27483 6.4820E+03  1.05515E+03
    68  0.28772 7.4460E+03  9.96584E+02
    69  0.30151 8.7920E+03  9.26482E+02
    70  0.31576 9.6980E+03  8.90444E+02
    71  0.33059 1.1418E+04  8.18921E+02
    72  0.34609 1.2722E+04  7.78835E+02
    73  0.36234 1.4984E+04  7.31858E+02
    74  0.37938 1.6946E+04  6.92530E+02
    75  0.39715 1.9472E+04  6.52550E+02
    76  0.41588 2.2682E+04  6.29389E+02
    77  0.43568 2.6136E+04  5.91893E+02
    78  0.45619 2.9408E+04  5.48730E+02
    79  0.47752 3.3854E+04  5.34347E+02
    80  0.50003 3.9328E+04  5.01780E+02
    81  0.52371 4.5128E+04  4.81214E+02
    82  0.54848 5.1692E+04  4.57047E+02
    83  0.57427 5.8952E+04  4.32770E+02
    84  0.60132 6.8210E+04  4.14233E+02
    85  0.62982 7.8772E+04  3.92357E+02
    86  0.65948 8.8976E+04  3.73053E+02
    87  0.69051 1.0338E+05  3.54369E+02
    88  0.72320 1.1892E+05  3.36347E+02
    89  0.75730 1.3535E+05  3.21487E+02
    90  0.79289 1.5570E+05  3.04689E+02
    91  0.83024 1.7904E+05  2.92727E+02
    92  0.86932 2.0493E+05  2.80300E+02
    93  0.91033 2.3708E+05  2.67362E+02
    94  0.95333 2.7094E+05  2.53319E+02
    95  0.99816 3.0994E+05  2.42094E+02
    96  1.04504 3.5585E+05  2.30494E+02
    97  1.09426 4.1057E+05  2.19675E+02
    98  1.14591 4.7123E+05  2.08584E+02
    99  1.19992 5.3986E+05  1.98149E+02
   100  1.25650 6.2180E+05  1.87603E+02
   101  1.31576 7.1217E+05  1.78138E+02
   102  1.37779 8.1901E+05  1.68346E+02
   103  1.44276 9.3949E+05  1.59955E+02
   104  1.51068 1.0760E+06  1.51171E+02
   105  1.58180 1.2382E+06  1.42602E+02
   106  1.65642 1.4236E+06  1.34264E+02
   107  1.73451 1.6314E+06  1.26289E+02
   108  1.81622 1.8734E+06  1.18660E+02
   109  1.90184 2.1536E+06  1.10869E+02
   110  1.99151 2.4709E+06  1.03890E+02
   111  2.08536 2.8360E+06  9.68775E+01
   112  2.18361 3.2557E+06  9.00889E+01
   113  2.28652 3.7403E+06  8.38258E+01
   114  2.39432 4.2954E+06  7.76590E+01
   115  2.50717 4.9284E+06  7.18697E+01
   116  2.62531 5.6596E+06  6.63658E+01
   117  2.74900 6.4947E+06  6.11438E+01
   118  2.87854 7.4628E+06  5.62510E+01
   119  3.01423 8.5671E+06  5.16420E+01
   120  3.15629 9.8350E+06  4.72729E+01
   121  3.30505 1.1294E+07  4.32278E+01
   122  3.46081 1.2964E+07  3.94468E+01
   123  3.62387 1.4881E+07  3.59203E+01
   124  3.79466 1.7097E+07  3.26296E+01
   125  3.97354 1.9626E+07  2.96176E+01
   126  4.16082 2.2533E+07  2.68454E+01
   127  4.35689 2.5864E+07  2.42829E+01
   128  4.56222 2.9707E+07  2.19176E+01
   129  4.77723 3.4100E+07  1.97532E+01
   130  5.00237 3.9158E+07  1.77614E+01
   131  5.23814 4.4959E+07  1.59323E+01
   132  5.48500 5.1614E+07  1.42683E+01
   133  5.74351 5.9273E+07  1.27494E+01
   134  6.01421 6.8042E+07  1.13717E+01
   135  6.29764 7.8129E+07  1.01207E+01
   136  6.59444 8.9696E+07  8.98079E+00
   137  6.90521 1.0299E+08  7.94829E+00
   138  7.23066 1.1825E+08  7.01861E+00
   139  7.57142 1.3576E+08  6.17793E+00
   140  7.92825 1.5588E+08  5.42214E+00
   141  8.30190 1.7898E+08  4.74098E+00
   142  8.69316 2.0549E+08  4.13218E+00
   143  9.10285 2.3593E+08  3.58796E+00
   144  9.53184 2.7089E+08  3.10379E+00
   145  9.98106 3.1103E+08  2.67368E+00
   146 10.45146 3.5711E+08  2.29365E+00
   147 10.94403 4.1001E+08  1.95829E+00
   148 11.45980 4.7075E+08  1.66421E+00
   149 11.99988 5.4050E+08  1.40693E+00
   150 12.56542 6.2059E+08  1.18258E+00
   151 13.15762 7.1252E+08  9.88202E-01
   152 13.77771 8.1807E+08  8.20443E-01
   153 14.42704 9.3931E+08  6.76647E-01
   154 15.10697 1.0784E+09  5.54110E-01
   155 15.81893 1.2382E+09  4.50439E-01
   156 16.56446 1.4217E+09  3.63277E-01
   157 17.34512 1.6323E+09  2.90525E-01
   158 18.16257 1.8741E+09  2.30389E-01
   159 19.01854 2.1518E+09  1.81126E-01
   160 19.91486 2.4706E+09  1.41219E-01
   161 20.85341 2.8366E+09  1.09226E-01
   162 21.83621 3.2568E+09  8.40078E-02
   163 22.86531 3.7394E+09  6.44771E-02
   164 23.94293 4.2934E+09  4.97413E-02
   165 25.06585 4.8627E+09  3.88859E-02
   166 26.23764 4.9381E+09  2.93724E-02
   167 27.47225 4.8296E+09  2.17293E-02
   168 28.76425 4.6240E+09  1.59570E-02
   169 30.11583 4.2990E+09  1.16737E-02
   170 31.52872 3.8284E+09  8.56515E-03
   171 33.00318 3.1813E+09  6.35745E-03
   172 34.53368 2.3211E+09  4.75035E-03
