ic2pm: 2LPTic ingest                         
 Aexpn = 0.66655 Step= 130 Redshift=    0.500 Ngrid= 4096 kNyq=    25.13
   bin  k/Mpch    N          Preal
     1  0.01227 6.0000E+00  9.27663E+03
     7  0.01736 1.2000E+01  1.88301E+04
    11  0.02126 8.0000E+00  1.86722E+04
    15  0.02454 6.0000E+00  1.19786E+04
    17  0.02744 2.4000E+01  1.44022E+04
    19  0.03006 2.4000E+01  1.10979E+04
    22  0.03471 1.2000E+01  8.23325E+03
    23  0.03682 3.0000E+01  8.11646E+03
    25  0.03881 2.4000E+01  1.08007E+04
    26  0.04115 3.2000E+01  7.10061E+03
    27  0.04425 2.4000E+01  1.00847E+04
    28  0.04592 4.8000E+01  8.53404E+03
    30  0.05043 5.4000E+01  9.69424E+03
    31  0.05264 6.0000E+01  9.97636E+03
    32  0.05488 2.4000E+01  5.31305E+03
    33  0.05668 7.2000E+01  5.17660E+03
    34  0.06081 5.4000E+01  7.21942E+03
    35  0.06294 1.0400E+02  4.84615E+03
    36  0.06654 1.2000E+02  5.39002E+03
    37  0.07028 6.0000E+01  5.33615E+03
    38  0.07245 1.2600E+02  5.60361E+03
    39  0.07540 9.6000E+01  4.85535E+03
    40  0.07893 1.9200E+02  5.38479E+03
    41  0.08247 1.4400E+02  4.80904E+03
    42  0.08687 2.1800E+02  4.03632E+03
    43  0.09070 2.6400E+02  4.02762E+03
    44  0.09548 2.6400E+02  4.02947E+03
    45  0.10031 3.6600E+02  3.46976E+03
    46  0.10497 3.0800E+02  3.03035E+03
    47  0.10964 4.1400E+02  3.18637E+03
    48  0.11505 5.5200E+02  2.58128E+03
    49  0.12046 3.9600E+02  2.62576E+03
    50  0.12534 6.6200E+02  2.77014E+03
    51  0.13139 6.9600E+02  2.46216E+03
    52  0.13780 8.5800E+02  2.28513E+03
    53  0.14378 7.9800E+02  2.17571E+03
    54  0.15072 1.2320E+03  1.72892E+03
    55  0.15845 1.2420E+03  1.83924E+03
    56  0.16575 1.4400E+03  1.59037E+03
    57  0.17346 1.4900E+03  1.64295E+03
    58  0.18145 1.9740E+03  1.57380E+03
    59  0.19044 2.3000E+03  1.46600E+03
    60  0.19957 2.3820E+03  1.33777E+03
    61  0.20865 2.7620E+03  1.28040E+03
    62  0.21850 3.3660E+03  1.14607E+03
    63  0.22883 3.6500E+03  1.03696E+03
    64  0.23956 4.3800E+03  9.95259E+02
    65  0.25078 4.7900E+03  9.55540E+02
    66  0.26242 5.6580E+03  8.96679E+02
    67  0.27483 6.4820E+03  8.29159E+02
    68  0.28772 7.4460E+03  7.74625E+02
    69  0.30151 8.7920E+03  7.19836E+02
    70  0.31576 9.6980E+03  6.90449E+02
    71  0.33059 1.1418E+04  6.35659E+02
    72  0.34609 1.2722E+04  5.99988E+02
    73  0.36234 1.4984E+04  5.61767E+02
    74  0.37938 1.6946E+04  5.30286E+02
    75  0.39715 1.9472E+04  5.00000E+02
    76  0.41588 2.2682E+04  4.78135E+02
    77  0.43568 2.6136E+04  4.47339E+02
    78  0.45619 2.9408E+04  4.12294E+02
    79  0.47752 3.3854E+04  4.00820E+02
    80  0.50003 3.9328E+04  3.76128E+02
    81  0.52371 4.5128E+04  3.58348E+02
    82  0.54848 5.1692E+04  3.39638E+02
    83  0.57427 5.8952E+04  3.20106E+02
    84  0.60132 6.8210E+04  3.04542E+02
    85  0.62982 7.8772E+04  2.87578E+02
    86  0.65948 8.8976E+04  2.72779E+02
    87  0.69051 1.0338E+05  2.58433E+02
    88  0.72320 1.1892E+05  2.45287E+02
    89  0.75730 1.3535E+05  2.33711E+02
    90  0.79289 1.5570E+05  2.21540E+02
    91  0.83024 1.7904E+05  2.12539E+02
    92  0.86932 2.0493E+05  2.03700E+02
    93  0.91033 2.3708E+05  1.93342E+02
    94  0.95333 2.7094E+05  1.82675E+02
    95  0.99816 3.0994E+05  1.74845E+02
    96  1.04504 3.5585E+05  1.66413E+02
    97  1.09426 4.1057E+05  1.58651E+02
    98  1.14591 4.7123E+05  1.50312E+02
    99  1.19992 5.3986E+05  1.43170E+02
   100  1.25650 6.2180E+05  1.35895E+02
   101  1.31576 7.1217E+05  1.28915E+02
   102  1.37779 8.1901E+05  1.22444E+02
   103  1.44276 9.3949E+05  1.16699E+02
   104  1.51068 1.0760E+06  1.10084E+02
   105  1.58180 1.2382E+06  1.03928E+02
   106  1.65642 1.4236E+06  9.82037E+01
   107  1.73451 1.6314E+06  9.24660E+01
