ic2pm: 2LPTic ingest                         
 Aexpn = 1.00485 Step= 163 Redshift=   -0.005 Ngrid= 4096 kNyq=    25.13
   bin  k/Mpch    N          Preal
     1  0.01227 6.0000E+00  1.57816E+04
     7  0.01736 1.2000E+01  3.19511E+04
    11  0.02126 8.0000E+00  3.21029E+04
    15  0.02454 6.0000E+00  2.02720E+04
    17  0.02744 2.4000E+01  2.45079E+04
    19  0.03006 2.4000E+01  1.89881E+04
    22  0.03471 1.2000E+01  1.34630E+04
    23  0.03682 3.0000E+01  1.37841E+04
    25  0.03881 2.4000E+01  1.77539E+04
    26  0.04115 3.2000E+01  1.18333E+04
    27  0.04425 2.4000E+01  1.70627E+04
    28  0.04592 4.8000E+01  1.44313E+04
    30  0.05043 5.4000E+01  1.62391E+04
    31  0.05264 6.0000E+01  1.67237E+04
    32  0.05488 2.4000E+01  8.75800E+03
    33  0.05668 7.2000E+01  8.71892E+03
    34  0.06081 5.4000E+01  1.24222E+04
    35  0.06294 1.0400E+02  7.93566E+03
    36  0.06654 1.2000E+02  8.98707E+03
    37  0.07028 6.0000E+01  9.03668E+03
    38  0.07245 1.2600E+02  9.42360E+03
    39  0.07540 9.6000E+01  8.00814E+03
    40  0.07893 1.9200E+02  8.97868E+03
    41  0.08247 1.4400E+02  8.08083E+03
    42  0.08687 2.1800E+02  6.97666E+03
    43  0.09070 2.6400E+02  6.84371E+03
    44  0.09548 2.6400E+02  6.86272E+03
    45  0.10031 3.6600E+02  5.95858E+03
    46  0.10497 3.0800E+02  5.06177E+03
    47  0.10964 4.1400E+02  5.51676E+03
    48  0.11505 5.5200E+02  4.31321E+03
    49  0.12046 3.9600E+02  4.46106E+03
    50  0.12534 6.6200E+02  4.70261E+03
    51  0.13139 6.9600E+02  4.15545E+03
    52  0.13780 8.5800E+02  3.92536E+03
    53  0.14378 7.9800E+02  3.70392E+03
    54  0.15072 1.2320E+03  3.00672E+03
    55  0.15845 1.2420E+03  3.20046E+03
    56  0.16575 1.4400E+03  2.78593E+03
    57  0.17346 1.4900E+03  2.86106E+03
    58  0.18145 1.9740E+03  2.76361E+03
    59  0.19044 2.3000E+03  2.57072E+03
    60  0.19957 2.3820E+03  2.35856E+03
    61  0.20865 2.7620E+03  2.30378E+03
    62  0.21850 3.3660E+03  2.07547E+03
    63  0.22883 3.6500E+03  1.91737E+03
    64  0.23956 4.3800E+03  1.88339E+03
    65  0.25078 4.7900E+03  1.78777E+03
    66  0.26242 5.6580E+03  1.67182E+03
    67  0.27483 6.4820E+03  1.55668E+03
    68  0.28772 7.4460E+03  1.49719E+03
    69  0.30151 8.7920E+03  1.39040E+03
    70  0.31576 9.6980E+03  1.34139E+03
    71  0.33059 1.1418E+04  1.23397E+03
    72  0.34609 1.2722E+04  1.18760E+03
    73  0.36234 1.4984E+04  1.12458E+03
    74  0.37938 1.6946E+04  1.06488E+03
    75  0.39715 1.9472E+04  1.00601E+03
    76  0.41588 2.2682E+04  9.76499E+02
    77  0.43568 2.6136E+04  9.26824E+02
    78  0.45619 2.9408E+04  8.70508E+02
    79  0.47752 3.3854E+04  8.48227E+02
    80  0.50003 3.9328E+04  7.96711E+02
    81  0.52371 4.5128E+04  7.76695E+02
    82  0.54848 5.1692E+04  7.34094E+02
    83  0.57427 5.8952E+04  7.02524E+02
    84  0.60132 6.8210E+04  6.77736E+02
    85  0.62982 7.8772E+04  6.47454E+02
    86  0.65948 8.8976E+04  6.21368E+02
    87  0.69051 1.0338E+05  5.91102E+02
    88  0.72320 1.1892E+05  5.68914E+02
    89  0.75730 1.3535E+05  5.40291E+02
    90  0.79289 1.5570E+05  5.15148E+02
    91  0.83024 1.7904E+05  4.96464E+02
    92  0.86932 2.0493E+05  4.71981E+02
    93  0.91033 2.3708E+05  4.52619E+02
    94  0.95333 2.7094E+05  4.29477E+02
    95  0.99816 3.0994E+05  4.12755E+02
    96  1.04504 3.5585E+05  3.93226E+02
    97  1.09426 4.1057E+05  3.76828E+02
    98  1.14591 4.7123E+05  3.59498E+02
    99  1.19992 5.3986E+05  3.42240E+02
   100  1.25650 6.2180E+05  3.22613E+02
   101  1.31576 7.1217E+05  3.06150E+02
   102  1.37779 8.1901E+05  2.91297E+02
   103  1.44276 9.3949E+05  2.74345E+02
   104  1.51068 1.0760E+06  2.58240E+02
   105  1.58180 1.2382E+06  2.43685E+02
   106  1.65642 1.4236E+06  2.29785E+02
   107  1.73451 1.6314E+06  2.15824E+02
   108  1.81622 1.8734E+06  2.01771E+02
   109  1.90184 2.1536E+06  1.88774E+02
   110  1.99151 2.4709E+06  1.76052E+02
   111  2.08536 2.8360E+06  1.64339E+02
   112  2.18361 3.2557E+06  1.52747E+02
   113  2.28652 3.7403E+06  1.41642E+02
   114  2.39432 4.2954E+06  1.31354E+02
   115  2.50717 4.9284E+06  1.21435E+02
   116  2.62531 5.6596E+06  1.12223E+02
   117  2.74900 6.4947E+06  1.03563E+02
   118  2.87854 7.4628E+06  9.53590E+01
   119  3.01423 8.5671E+06  8.76809E+01
   120  3.15629 9.8350E+06  8.04553E+01
   121  3.30505 1.1294E+07  7.37245E+01
   122  3.46081 1.2964E+07  6.73728E+01
   123  3.62387 1.4881E+07  6.15092E+01
   124  3.79466 1.7097E+07  5.60766E+01
   125  3.97354 1.9626E+07  5.09904E+01
   126  4.16082 2.2533E+07  4.62433E+01
   127  4.35689 2.5864E+07  4.19170E+01
